,ORA,CONSUNTIVO,PREVISIONE,DATA
22,23:00,"36,032","36,927",23/02/2017
23,24:00,"32,561","33,117",23/02/2017
24,Totale:,"930,645","939,985",23/02/2017
0,01:00,"35,927","35,610",26/07/2018
1,02:00,"33,905","33,419",26/07/2018
2,03:00,"32,490","31,892",26/07/2018
3,04:00,"31,733","31,283",26/07/2018
4,05:00,"31,827","31,139",26/07/2018
5,06:00,"32,868","32,223",26/07/2018
6,07:00,"35,997","34,953",26/07/2018
7,08:00,"41,612","40,637",26/07/2018
8,09:00,"47,075","46,307",26/07/2018
9,10:00,"49,799","49,709",26/07/2018
10,11:00,"52,147","51,533",26/07/2018
11,12:00,"52,941","52,385",26/07/2018
12,13:00,"51,096","50,647",26/07/2018
13,14:00,"51,815","50,596",26/07/2018
14,15:00,"52,446","51,433",26/07/2018
15,16:00,"53,068","51,979",26/07/2018
16,17:00,"52,776","52,174",26/07/2018
17,18:00,"51,855","51,284",26/07/2018
18,19:00,"49,357","49,274",26/07/2018
19,20:00,"47,631","48,391",26/07/2018
20,21:00,"46,758","47,798",26/07/2018
21,22:00,"45,935","47,492",26/07/2018
22,23:00,"42,849","44,111",26/07/2018
23,24:00,"39,245","40,505",26/07/2018
24,Totale:,"1,063,152","1,056,774",26/07/2018
0,01:00,"30,129","30,185",23/09/2017
1,02:00,"28,424","28,571",23/09/2017
2,03:00,"27,435","27,558",23/09/2017
3,04:00,"26,781","27,044",23/09/2017
4,05:00,"26,639","26,713",23/09/2017
5,06:00,"26,877","27,044",23/09/2017
6,07:00,"28,920","28,646",23/09/2017
7,08:00,"31,267","30,973",23/09/2017
8,09:00,"34,606","33,564",23/09/2017
9,10:00,"36,428","35,252",23/09/2017
10,11:00,"36,295","35,402",23/09/2017
11,12:00,"35,516","34,889",23/09/2017
12,13:00,"33,751","33,338",23/09/2017
13,14:00,"32,141","31,835",23/09/2017
14,15:00,"31,457","31,034",23/09/2017
15,16:00,"32,035","31,068",23/09/2017
16,17:00,"32,267","31,368",23/09/2017
17,18:00,"32,541","32,165",23/09/2017
18,19:00,"33,281","33,340",23/09/2017
19,20:00,"36,825","36,725",23/09/2017
20,21:00,"36,042","36,454",23/09/2017
21,22:00,"33,138","33,848",23/09/2017
22,23:00,"30,786","31,472",23/09/2017
23,24:00,"28,326","29,132",23/09/2017
24,Totale:,"761,907","757,620",23/09/2017
0,01:00,"30,249","29,785",17/10/2017
1,02:00,"28,637","27,863",17/10/2017
2,03:00,"27,545","27,027",17/10/2017
3,04:00,"26,845","26,430",17/10/2017
4,05:00,"27,075","26,583",17/10/2017
5,06:00,"28,905","28,476",17/10/2017
6,07:00,"34,160","34,098",17/10/2017
7,08:00,"40,341","40,214",17/10/2017
8,09:00,"44,255","44,250",17/10/2017
9,10:00,"45,676","46,074",17/10/2017
10,11:00,"45,984","46,486",17/10/2017
11,12:00,"45,849","46,128",17/10/2017
12,13:00,"43,698","44,116",17/10/2017
13,14:00,"43,062","43,247",17/10/2017
14,15:00,"44,238","44,283",17/10/2017
15,16:00,"44,686","45,169",17/10/2017
16,17:00,"44,318","44,701",17/10/2017
17,18:00,"43,191","43,532",17/10/2017
18,19:00,"44,436","43,587",17/10/2017
19,20:00,"46,568","46,322",17/10/2017
20,21:00,"44,011","43,864",17/10/2017
21,22:00,"40,494","40,463",17/10/2017
22,23:00,"36,571","36,574",17/10/2017
23,24:00,"33,423","33,255",17/10/2017
24,Totale:,"934,217","932,527",17/10/2017
0,01:00,"29,413","29,625",22/02/2017
1,02:00,"27,862","27,941",22/02/2017
2,03:00,"26,768","26,951",22/02/2017
3,04:00,"26,782","26,578",22/02/2017
4,05:00,"27,124","26,918",22/02/2017
5,06:00,"29,099","29,296",22/02/2017
6,07:00,"34,621","34,743",22/02/2017
7,08:00,"41,005","41,166",22/02/2017
8,09:00,"45,781","46,083",22/02/2017
9,10:00,"47,163","48,217",22/02/2017
10,11:00,"46,619","48,030",22/02/2017
11,12:00,"46,678","47,327",22/02/2017
12,13:00,"44,166","45,148",22/02/2017
13,14:00,"43,264","44,097",22/02/2017
14,15:00,"43,972","45,270",22/02/2017
15,16:00,"44,237","45,745",22/02/2017
16,17:00,"44,733","45,617",22/02/2017
17,18:00,"45,028","44,973",22/02/2017
18,19:00,"47,813","47,920",22/02/2017
19,20:00,"47,424","47,773",22/02/2017
20,21:00,"44,308","44,832",22/02/2017
21,22:00,"40,805","41,392",22/02/2017
22,23:00,"36,560","36,747",22/02/2017
23,24:00,"32,662","32,654",22/02/2017
24,Totale:,"943,887","955,043",22/02/2017
0,01:00,"30,206","30,566",16/01/2018
1,02:00,"28,530","28,771",16/01/2018
2,03:00,"27,562","27,797",16/01/2018
3,04:00,"27,344","27,344",16/01/2018
4,05:00,"27,657","27,693",16/01/2018
5,06:00,"29,663","29,502",16/01/2018
6,07:00,"35,798","35,227",16/01/2018
7,08:00,"43,263","42,831",16/01/2018
8,09:00,"48,136","48,196",16/01/2018
9,10:00,"49,950","49,803",16/01/2018
10,11:00,"50,642","49,926",16/01/2018
11,12:00,"49,828","49,084",16/01/2018
12,13:00,"46,941","46,791",16/01/2018
13,14:00,"46,744","46,169",16/01/2018
14,15:00,"47,858","46,791",16/01/2018
15,16:00,"48,366","47,611",16/01/2018
16,17:00,"48,484","48,261",16/01/2018
17,18:00,"50,539","50,210",16/01/2018
18,19:00,"50,012","50,023",16/01/2018
19,20:00,"48,494","47,941",16/01/2018
20,21:00,"46,097","45,440",16/01/2018
21,22:00,"42,583","42,001",16/01/2018
22,23:00,"37,837","37,518",16/01/2018
23,24:00,"33,908","34,064",16/01/2018
24,Totale:,"996,442","989,560",16/01/2018
0,01:00,"27,703","27,598",31/10/2017
1,02:00,"25,823","25,393",31/10/2017
2,03:00,"24,966","24,525",31/10/2017
3,04:00,"24,666","24,043",31/10/2017
4,05:00,"25,063","24,675",31/10/2017
5,06:00,"26,919","26,749",31/10/2017
6,07:00,"31,970","31,596",31/10/2017
7,08:00,"37,440","37,060",31/10/2017
8,09:00,"42,317","42,422",31/10/2017
9,10:00,"42,895","44,178",31/10/2017
10,11:00,"42,340","43,739",31/10/2017
11,12:00,"42,887","44,000",31/10/2017
12,13:00,"40,956","42,264",31/10/2017
13,14:00,"40,928","41,411",31/10/2017
14,15:00,"41,697","42,565",31/10/2017
15,16:00,"42,514","43,079",31/10/2017
16,17:00,"42,796","43,305",31/10/2017
17,18:00,"45,283","45,229",31/10/2017
18,19:00,"45,250","45,859",31/10/2017
19,20:00,"43,755","44,722",31/10/2017
20,21:00,"41,251","42,713",31/10/2017
21,22:00,"37,675","38,802",31/10/2017
22,23:00,"34,517","35,069",31/10/2017
23,24:00,"30,943","32,068",31/10/2017
24,Totale:,"882,554","893,064",31/10/2017
0,01:00,"29,841","30,881",08/12/2018
1,02:00,"28,004","28,611",08/12/2018
2,03:00,"26,522","27,123",08/12/2018
3,04:00,"25,872","26,585",08/12/2018
4,05:00,"25,362","26,053",08/12/2018
5,06:00,"25,604","26,236",08/12/2018
6,07:00,"27,171","27,427",08/12/2018
7,08:00,"29,312","29,116",08/12/2018
8,09:00,"31,523","31,399",08/12/2018
9,10:00,"33,729","34,047",08/12/2018
10,11:00,"34,187","35,170",08/12/2018
11,12:00,"34,731","35,478",08/12/2018
12,13:00,"34,708","35,403",08/12/2018
13,14:00,"33,549","33,544",08/12/2018
14,15:00,"32,031","32,425",08/12/2018
15,16:00,"31,693","32,062",08/12/2018
16,17:00,"33,702","33,595",08/12/2018
17,18:00,"36,892","37,050",08/12/2018
18,19:00,"38,098","38,142",08/12/2018
19,20:00,"38,377","38,630",08/12/2018
20,21:00,"36,606","36,928",08/12/2018
21,22:00,"34,387","34,552",08/12/2018
22,23:00,"32,200","32,105",08/12/2018
23,24:00,"29,492","29,503",08/12/2018
24,Totale:,"763,593","772,065",08/12/2018
0,01:00,"26,443","26,444",24/11/2019
1,02:00,"24,575","24,213",24/11/2019
2,03:00,"23,458","23,136",24/11/2019
3,04:00,"22,976","22,492",24/11/2019
4,05:00,"22,998","22,427",24/11/2019
5,06:00,"23,408","22,758",24/11/2019
6,07:00,"24,358","23,821",24/11/2019
7,08:00,"25,207","24,797",24/11/2019
8,09:00,"26,955","26,386",24/11/2019
9,10:00,"29,828","29,130",24/11/2019
10,11:00,"32,040","31,222",24/11/2019
11,12:00,"33,188","32,193",24/11/2019
12,13:00,"33,376","32,857",24/11/2019
13,14:00,"31,708","31,354",24/11/2019
14,15:00,"30,408","30,103",24/11/2019
15,16:00,"30,240","30,187",24/11/2019
16,17:00,"31,745","31,379",24/11/2019
17,18:00,"34,084","34,116",24/11/2019
18,19:00,"34,851","35,255",24/11/2019
19,20:00,"35,320","35,603",24/11/2019
20,21:00,"34,190","35,599",24/11/2019
21,22:00,"32,478","33,610",24/11/2019
22,23:00,"30,144","31,261",24/11/2019
23,24:00,"27,374","28,315",24/11/2019
24,Totale:,"701,352","698,658",24/11/2019
0,01:00,"26,883","27,678",08/09/2019
1,02:00,"25,361","26,132",08/09/2019
2,03:00,"24,229","24,805",08/09/2019
3,04:00,"23,660","24,229",08/09/2019
4,05:00,"23,525","23,923",08/09/2019
5,06:00,"23,837","24,082",08/09/2019
6,07:00,"24,137","24,408",08/09/2019
7,08:00,"24,698","24,515",08/09/2019
8,09:00,"26,502","26,387",08/09/2019
9,10:00,"28,835","28,656",08/09/2019
10,11:00,"30,203","30,225",08/09/2019
11,12:00,"31,014","30,604",08/09/2019
12,13:00,"31,033","31,385",08/09/2019
13,14:00,"29,982","30,139",08/09/2019
14,15:00,"29,697","29,729",08/09/2019
15,16:00,"30,208","29,861",08/09/2019
16,17:00,"29,200","29,423",08/09/2019
17,18:00,"28,910","29,156",08/09/2019
18,19:00,"29,245","29,192",08/09/2019
19,20:00,"31,764","31,372",08/09/2019
20,21:00,"32,997","33,521",08/09/2019
21,22:00,"31,215","32,058",08/09/2019
22,23:00,"29,056","30,139",08/09/2019
23,24:00,"26,656","27,679",08/09/2019
24,Totale:,"672,847","679,298",08/09/2019
0,01:00,"19,660","20,049",13/04/2020
1,02:00,"18,442","18,823",13/04/2020
2,03:00,"17,676","18,010",13/04/2020
3,04:00,"17,171","17,567",13/04/2020
4,05:00,"17,146","17,241",13/04/2020
5,06:00,"17,490","17,331",13/04/2020
6,07:00,"17,489","17,383",13/04/2020
7,08:00,"17,862","17,697",13/04/2020
8,09:00,"19,999","20,085",13/04/2020
9,10:00,"22,142","22,522",13/04/2020
10,11:00,"23,971","24,819",13/04/2020
11,12:00,"25,503","27,344",13/04/2020
12,13:00,"26,458","28,632",13/04/2020
13,14:00,"24,727","26,249",13/04/2020
14,15:00,"23,192","24,532",13/04/2020
15,16:00,"22,235","23,464",13/04/2020
16,17:00,"22,262","23,081",13/04/2020
17,18:00,"22,428","22,938",13/04/2020
18,19:00,"23,856","23,741",13/04/2020
19,20:00,"26,599","26,520",13/04/2020
20,21:00,"28,219","29,577",13/04/2020
21,22:00,"26,979","29,146",13/04/2020
22,23:00,"24,777","26,377",13/04/2020
23,24:00,"22,889","23,636",13/04/2020
24,Totale:,"529,172","546,764",13/04/2020
0,01:00,"32,067","31,608",15/02/2018
1,02:00,"29,938","29,631",15/02/2018
2,03:00,"28,869","28,389",15/02/2018
3,04:00,"28,590","28,118",15/02/2018
4,05:00,"28,811","28,450",15/02/2018
5,06:00,"31,172","30,590",15/02/2018
6,07:00,"37,613","36,357",15/02/2018
7,08:00,"44,128","42,809",15/02/2018
8,09:00,"49,458","48,576",15/02/2018
9,10:00,"51,542","50,720",15/02/2018
10,11:00,"51,455","50,511",15/02/2018
11,12:00,"50,627","50,564",15/02/2018
12,13:00,"47,757","48,610",15/02/2018
13,14:00,"47,367","47,413",15/02/2018
14,15:00,"48,457","47,866",15/02/2018
15,16:00,"48,576","48,050",15/02/2018
16,17:00,"48,967","49,543",15/02/2018
17,18:00,"49,322","49,835",15/02/2018
18,19:00,"51,823","51,926",15/02/2018
19,20:00,"51,164","51,278",15/02/2018
20,21:00,"48,273","48,707",15/02/2018
21,22:00,"44,807","45,059",15/02/2018
22,23:00,"40,098","40,349",15/02/2018
23,24:00,"35,957","36,335",15/02/2018
24,Totale:,"1,026,838","1,021,294",15/02/2018
0,01:00,"34,702","34,179",31/08/2017
1,02:00,"32,541","32,354",31/08/2017
2,03:00,"31,372","31,314",31/08/2017
3,04:00,"30,855","30,633",31/08/2017
4,05:00,"30,852","30,426",31/08/2017
5,06:00,"31,983","31,496",31/08/2017
6,07:00,"35,376","34,511",31/08/2017
7,08:00,"39,951","37,958",31/08/2017
8,09:00,"45,488","44,314",31/08/2017
9,10:00,"48,650","47,016",31/08/2017
10,11:00,"50,014","48,420",31/08/2017
11,12:00,"51,022","48,910",31/08/2017
12,13:00,"49,272","47,535",31/08/2017
13,14:00,"49,038","47,171",31/08/2017
14,15:00,"50,198","47,900",31/08/2017
15,16:00,"50,532","48,535",31/08/2017
16,17:00,"50,818","48,879",31/08/2017
17,18:00,"49,068","47,771",31/08/2017
18,19:00,"47,374","46,140",31/08/2017
19,20:00,"47,437","46,076",31/08/2017
20,21:00,"48,116","47,127",31/08/2017
21,22:00,"45,077","44,509",31/08/2017
22,23:00,"41,391","40,737",31/08/2017
23,24:00,"38,478","37,705",31/08/2017
24,Totale:,"1,029,605","1,001,616",31/08/2017
0,01:00,"26,226","26,518",11/11/2018
1,02:00,"24,440","24,590",11/11/2018
2,03:00,"23,169","23,181",11/11/2018
3,04:00,"22,478","22,627",11/11/2018
4,05:00,"22,211","22,508",11/11/2018
5,06:00,"22,944","23,006",11/11/2018
6,07:00,"23,832","23,974",11/11/2018
7,08:00,"24,395","24,306",11/11/2018
8,09:00,"26,685","26,435",11/11/2018
9,10:00,"29,263","28,989",11/11/2018
10,11:00,"30,735","30,210",11/11/2018
11,12:00,"31,299","31,064",11/11/2018
12,13:00,"31,370","31,510",11/11/2018
13,14:00,"29,798","29,632",11/11/2018
14,15:00,"29,033","28,919",11/11/2018
15,16:00,"28,591","28,490",11/11/2018
16,17:00,"29,206","28,712",11/11/2018
17,18:00,"32,460","30,982",11/11/2018
18,19:00,"33,784","32,832",11/11/2018
19,20:00,"34,180","33,670",11/11/2018
20,21:00,"33,045","33,236",11/11/2018
21,22:00,"31,352","31,635",11/11/2018
22,23:00,"29,129","29,449",11/11/2018
23,24:00,"26,667","26,930",11/11/2018
24,Totale:,"676,292","673,405",11/11/2018
0,01:00,"26,199","25,907",11/03/2018
1,02:00,"24,058","23,986",11/03/2018
2,03:00,"23,052","22,874",11/03/2018
3,04:00,"22,524","22,338",11/03/2018
4,05:00,"22,647","22,354",11/03/2018
5,06:00,"23,486","23,181",11/03/2018
6,07:00,"24,008","23,844",11/03/2018
7,08:00,"24,779","24,299",11/03/2018
8,09:00,"26,745","26,320",11/03/2018
9,10:00,"28,901","28,393",11/03/2018
10,11:00,"30,361","29,132",11/03/2018
11,12:00,"31,905","29,955",11/03/2018
12,13:00,"31,765","30,053",11/03/2018
13,14:00,"28,833","28,045",11/03/2018
14,15:00,"27,761","26,632",11/03/2018
15,16:00,"28,907","27,435",11/03/2018
16,17:00,"30,231","28,131",11/03/2018
17,18:00,"31,479","29,561",11/03/2018
18,19:00,"34,596","32,994",11/03/2018
19,20:00,"36,037","35,501",11/03/2018
20,21:00,"35,012","34,664",11/03/2018
21,22:00,"33,123","32,882",11/03/2018
22,23:00,"30,570","30,396",11/03/2018
23,24:00,"27,743","27,371",11/03/2018
24,Totale:,"684,722","666,248",11/03/2018
0,01:00,"33,992","34,155",28/07/2017
1,02:00,"32,060","32,171",28/07/2017
2,03:00,"30,766","30,811",28/07/2017
3,04:00,"30,173","30,123",28/07/2017
4,05:00,"30,232","30,152",28/07/2017
5,06:00,"31,204","31,272",28/07/2017
6,07:00,"33,918","33,657",28/07/2017
7,08:00,"39,123","38,689",28/07/2017
8,09:00,"44,273","43,505",28/07/2017
9,10:00,"46,860","46,274",28/07/2017
10,11:00,"48,320","47,689",28/07/2017
11,12:00,"48,600","47,999",28/07/2017
12,13:00,"47,210","46,906",28/07/2017
13,14:00,"46,898","46,611",28/07/2017
14,15:00,"47,659","47,802",28/07/2017
15,16:00,"47,885","48,343",28/07/2017
16,17:00,"47,755","47,933",28/07/2017
17,18:00,"46,418","46,587",28/07/2017
18,19:00,"44,849","44,642",28/07/2017
19,20:00,"43,957","43,612",28/07/2017
20,21:00,"43,049","42,908",28/07/2017
21,22:00,"42,413","42,714",28/07/2017
22,23:00,"39,323","39,600",28/07/2017
23,24:00,"36,717","36,486",28/07/2017
24,Totale:,"983,654","980,641",28/07/2017
0,01:00,"28,494","28,325",31/10/2019
1,02:00,"26,676","26,265",31/10/2019
2,03:00,"25,677","25,785",31/10/2019
3,04:00,"25,280","25,528",31/10/2019
4,05:00,"25,579","25,799",31/10/2019
5,06:00,"27,205","27,377",31/10/2019
6,07:00,"32,298","32,682",31/10/2019
7,08:00,"37,583","38,177",31/10/2019
8,09:00,"42,382","42,972",31/10/2019
9,10:00,"44,080","44,452",31/10/2019
10,11:00,"43,815","44,366",31/10/2019
11,12:00,"43,601","44,295",31/10/2019
12,13:00,"41,265","41,565",31/10/2019
13,14:00,"40,946","40,457",31/10/2019
14,15:00,"42,486","42,158",31/10/2019
15,16:00,"42,795","42,636",31/10/2019
16,17:00,"43,229","43,274",31/10/2019
17,18:00,"45,042","44,432",31/10/2019
18,19:00,"44,219","44,378",31/10/2019
19,20:00,"42,555","43,623",31/10/2019
20,21:00,"39,642","41,094",31/10/2019
21,22:00,"36,150","37,986",31/10/2019
22,23:00,"32,517","34,022",31/10/2019
23,24:00,"29,746","30,627",31/10/2019
24,Totale:,"883,262","892,275",31/10/2019
0,01:00,"29,446","29,307",09/04/2019
1,02:00,"27,658","27,643",09/04/2019
2,03:00,"26,558","26,392",09/04/2019
3,04:00,"26,068","26,182",09/04/2019
4,05:00,"26,603","26,483",09/04/2019
5,06:00,"28,246","28,260",09/04/2019
6,07:00,"33,645","33,045",09/04/2019
7,08:00,"39,677","38,593",09/04/2019
8,09:00,"44,984","43,362",09/04/2019
9,10:00,"46,845","45,058",09/04/2019
10,11:00,"46,298","44,772",09/04/2019
11,12:00,"44,954","44,702",09/04/2019
12,13:00,"42,324","41,223",09/04/2019
13,14:00,"42,256","41,706",09/04/2019
14,15:00,"43,709","42,659",09/04/2019
15,16:00,"43,656","42,963",09/04/2019
16,17:00,"43,854","43,310",09/04/2019
17,18:00,"42,374","42,158",09/04/2019
18,19:00,"41,002","40,978",09/04/2019
19,20:00,"41,966","42,310",09/04/2019
20,21:00,"43,129","43,464",09/04/2019
21,22:00,"40,183","40,998",09/04/2019
22,23:00,"36,231","37,194",09/04/2019
23,24:00,"33,033","33,548",09/04/2019
24,Totale:,"914,699","906,310",09/04/2019
0,01:00,"31,102","30,008",05/09/2017
1,02:00,"29,444","28,213",05/09/2017
2,03:00,"28,509","27,223",05/09/2017
3,04:00,"28,066","26,930",05/09/2017
4,05:00,"28,245","27,295",05/09/2017
5,06:00,"29,666","28,826",05/09/2017
6,07:00,"33,398","33,481",05/09/2017
7,08:00,"37,857","37,777",05/09/2017
8,09:00,"43,405","42,829",05/09/2017
9,10:00,"45,513","45,024",05/09/2017
10,11:00,"46,435","45,761",05/09/2017
11,12:00,"46,540","46,025",05/09/2017
12,13:00,"44,112","44,058",05/09/2017
13,14:00,"44,289","43,357",05/09/2017
14,15:00,"45,507","44,344",05/09/2017
15,16:00,"46,212","45,251",05/09/2017
16,17:00,"46,372","44,511",05/09/2017
17,18:00,"44,976","43,659",05/09/2017
18,19:00,"43,359","42,057",05/09/2017
19,20:00,"43,902","42,690",05/09/2017
20,21:00,"44,874","44,051",05/09/2017
21,22:00,"41,819","41,202",05/09/2017
22,23:00,"38,019","37,583",05/09/2017
23,24:00,"34,837","34,505",05/09/2017
24,Totale:,"946,458","926,660",05/09/2017
0,01:00,"31,934","32,104",01/06/2018
1,02:00,"29,627","29,859",01/06/2018
2,03:00,"28,572","28,822",01/06/2018
3,04:00,"28,048","28,222",01/06/2018
4,05:00,"28,224","28,241",01/06/2018
5,06:00,"28,702","28,905",01/06/2018
6,07:00,"32,352","31,790",01/06/2018
7,08:00,"38,620","37,862",01/06/2018
8,09:00,"43,329","42,940",01/06/2018
9,10:00,"45,219","45,180",01/06/2018
10,11:00,"45,053","45,517",01/06/2018
11,12:00,"45,537","45,884",01/06/2018
12,13:00,"43,493","44,615",01/06/2018
13,14:00,"43,509","43,991",01/06/2018
14,15:00,"44,587","44,479",01/06/2018
15,16:00,"44,482","44,978",01/06/2018
16,17:00,"43,735","44,700",01/06/2018
17,18:00,"42,506","43,482",01/06/2018
18,19:00,"41,781","41,531",01/06/2018
19,20:00,"41,346","41,266",01/06/2018
20,21:00,"40,624","40,660",01/06/2018
21,22:00,"40,031","40,521",01/06/2018
22,23:00,"36,950","37,706",01/06/2018
23,24:00,"33,826","34,368",01/06/2018
24,Totale:,"922,087","927,623",01/06/2018
0,01:00,"34,867","34,699",28/08/2019
1,02:00,"32,998","32,573",28/08/2019
2,03:00,"31,723","31,353",28/08/2019
3,04:00,"31,229","30,636",28/08/2019
4,05:00,"31,290","30,488",28/08/2019
5,06:00,"32,640","31,545",28/08/2019
6,07:00,"35,614","34,895",28/08/2019
7,08:00,"39,836","38,877",28/08/2019
8,09:00,"45,352","44,294",28/08/2019
9,10:00,"48,030","48,029",28/08/2019
10,11:00,"48,974","49,320",28/08/2019
11,12:00,"49,492","50,324",28/08/2019
12,13:00,"48,299","49,136",28/08/2019
13,14:00,"48,689","48,933",28/08/2019
14,15:00,"50,525","50,193",28/08/2019
15,16:00,"49,690","50,514",28/08/2019
16,17:00,"50,285","50,885",28/08/2019
17,18:00,"48,793","49,874",28/08/2019
18,19:00,"46,925","48,445",28/08/2019
19,20:00,"46,910","47,948",28/08/2019
20,21:00,"47,277","48,057",28/08/2019
21,22:00,"44,409","45,903",28/08/2019
22,23:00,"40,974","42,078",28/08/2019
23,24:00,"37,728","38,612",28/08/2019
24,Totale:,"1,022,549","1,027,611",28/08/2019
0,01:00,"24,489","25,070",28/12/2017
1,02:00,"22,394","23,315",28/12/2017
2,03:00,"21,362","22,386",28/12/2017
3,04:00,"21,080","21,713",28/12/2017
4,05:00,"21,384","21,743",28/12/2017
5,06:00,"22,877","23,636",28/12/2017
6,07:00,"26,549","26,846",28/12/2017
7,08:00,"31,193","31,493",28/12/2017
8,09:00,"35,391","36,051",28/12/2017
9,10:00,"38,403","38,562",28/12/2017
10,11:00,"38,966","38,826",28/12/2017
11,12:00,"39,056","39,390",28/12/2017
12,13:00,"38,073","38,510",28/12/2017
13,14:00,"36,705","37,133",28/12/2017
14,15:00,"36,650","36,803",28/12/2017
15,16:00,"36,974","37,638",28/12/2017
16,17:00,"38,665","39,456",28/12/2017
17,18:00,"41,493","41,441",28/12/2017
18,19:00,"41,413","41,302",28/12/2017
19,20:00,"40,757","40,622",28/12/2017
20,21:00,"38,273","38,444",28/12/2017
21,22:00,"35,318","35,464",28/12/2017
22,23:00,"32,196","32,227",28/12/2017
23,24:00,"28,722","28,762",28/12/2017
24,Totale:,"788,383","796,833",28/12/2017
0,01:00,"32,428","34,049",15/06/2019
1,02:00,"30,358","31,900",15/06/2019
2,03:00,"29,322","30,476",15/06/2019
3,04:00,"28,601","29,717",15/06/2019
4,05:00,"28,434","29,331",15/06/2019
5,06:00,"27,745","28,929",15/06/2019
6,07:00,"29,140","29,350",15/06/2019
7,08:00,"32,968","32,779",15/06/2019
8,09:00,"36,615","36,211",15/06/2019
9,10:00,"39,275","38,658",15/06/2019
10,11:00,"40,369","39,861",15/06/2019
11,12:00,"40,369","39,590",15/06/2019
12,13:00,"39,068","37,376",15/06/2019
13,14:00,"38,434","36,205",15/06/2019
14,15:00,"37,570","35,366",15/06/2019
15,16:00,"37,259","35,178",15/06/2019
16,17:00,"37,797","36,089",15/06/2019
17,18:00,"38,412","36,859",15/06/2019
18,19:00,"38,820","37,734",15/06/2019
19,20:00,"38,739","37,949",15/06/2019
20,21:00,"37,671","37,297",15/06/2019
21,22:00,"37,409","36,760",15/06/2019
22,23:00,"35,430","35,037",15/06/2019
23,24:00,"32,835","32,334",15/06/2019
24,Totale:,"845,068","835,035",15/06/2019
0,01:00,"33,469","33,434",19/06/2018
1,02:00,"31,746","31,507",19/06/2018
2,03:00,"30,517","30,260",19/06/2018
3,04:00,"30,077","29,601",19/06/2018
4,05:00,"30,125","29,647",19/06/2018
